A0_1;C9_0;ccaa_etapa;pernoc_etapa
20230800001675;01;10;5
20230800001686;01;01;1
20230800001689;01;09;14
20230800001705;01;10;13
20230800001706;01;12;30
20230800001716;01;03;5
20230800001716;02;16;1
20230800001718;01;10;120
20230800001725;01;09;4
20230800001725;02;10;1
20230800001725;03;13;3
20230800001725;04;01;1
20230800001725;05;01;1
20230800001725;06;01;2
20230800001725;07;12;1
20230800001725;08;03;1
20230800001725;09;16;2
20230800001727;01;13;10
20230800001727;02;10;7
20230800001729;01;06;10
20230800001740;01;16;4
20230800001740;02;03;2
20230800001740;03;12;2
20230800001740;04;07;2
20230800001744;01;01;7
20230800001744;02;07;1
20230800001750;01;09;4
20230800001785;01;09;15
20230800001786;01;09;1
20230800001799;01;10;9
20230800001814;01;09;3
20230800001826;01;09;4
20230800001828;01;09;2
20230800001843;01;12;14
20230800001873;01;12;2
20230800001899;01;07;1
20230800002191;01;09;5
20230800002192;01;13;30
20230800002192;02;10;12
20230800002193;01;09;5
20230800002194;01;09;3
20230800002199;01;12;1
20230800002199;02;12;1
20230800002199;03;16;1
20230800002395;01;05;10
20230800002396;01;05;11
20230800002397;01;05;11
20230800002398;01;05;7
20230800002401;01;05;7
20230800002402;01;05;7
20230800002403;01;05;7
20230800002404;01;05;7
20230800002431;01;05;14
20230800002433;01;05;9
20230800002434;01;05;12
20230800002435;01;05;5
20230800002437;01;05;12
20230800002474;01;05;5
20230800002475;01;05;13
20230800002476;01;05;14
20230800002477;01;05;7
20230800002478;01;05;10
20230800002479;01;05;7
20230800002480;01;05;7
20230800002481;01;05;7
20230800002482;01;05;7
20230800002483;01;05;9
20230800002484;01;05;9
20230800002485;01;05;10
20230800002511;01;05;6
20230800002511;02;05;5
20230800002512;01;05;10
20230800002513;01;05;7
20230800002514;01;05;7
20230800002516;01;05;10
20230800002558;01;05;14
20230800002559;01;05;13
20230800002560;01;05;7
20230800002561;01;05;13
20230800002781;01;05;5
20230800002781;02;05;7
20230800002782;01;05;7
20230800002783;01;05;7
20230800002784;01;05;4
20230800002785;01;05;7
20230800002786;01;05;10
20230800002789;01;05;10
20230800002804;01;05;7
20230800002805;01;05;10
20230800002806;01;05;7
20230800002808;01;05;7
20230800002810;01;05;14
20230800002829;01;05;7
20230800002830;01;05;6
20230800002832;01;05;9
20230800002835;01;05;8
20230800002836;01;05;7
20230800002837;01;05;12
20230800002838;01;05;3
20230800002856;01;05;7
20230800002857;01;05;14
20230800002860;01;05;8
20230800002863;01;13;7
20230800002866;01;13;3
20230800002868;01;13;1
20230800002887;01;10;12
20230800002887;02;13;15
20230800002892;01;09;14
20230800002937;01;13;15
20230800002937;02;10;1
20230800002937;03;07;2
20230800002938;01;08;30
20230800002939;01;13;4
20230800002940;01;13;14
20230800002970;01;13;1
20230800002971;01;13;4
20230800002971;02;01;2
20230800002972;01;13;2
20230800003000;01;16;4
20230800003001;01;08;8
20230800003001;02;01;6
20230800003003;01;12;15
20230800003039;01;13;2
20230800003040;01;13;23
20230800003041;01;13;5
20230800003043;01;13;12
20230800003044;01;13;3
20230800003045;01;13;2
20230800003046;01;13;15
20230800003048;01;13;3
20230800003049;01;13;30
20230800003052;01;01;7
20230800003054;01;13;4
20230800003056;01;13;9
20230800003057;01;01;21
20230800003058;01;01;5
20230800003059;01;01;10
20230800003060;01;01;9
20230800003061;01;01;7
20230800003062;01;01;5
20230800003065;01;01;5
20230800003066;01;01;7
20230800003095;01;01;9
20230800003096;01;01;5
20230800003096;02;01;3
20230800003096;03;01;2
20230800003098;01;01;7
20230800003099;01;01;10
20230800003100;01;01;1
20230800003100;02;01;1
20230800003102;01;01;7
20230800003103;01;01;7
20230800003110;01;01;5
20230800003111;01;01;7
20230800003112;01;01;11
20230800003113;01;01;7
20230800003114;01;01;10
20230800003115;01;01;8
20230800003116;01;01;6
20230800003119;01;01;10
20230800003120;01;01;7
20230800003121;01;01;8
20230800003123;01;01;14
20230800003124;01;01;8
20230800003158;01;01;3
20230800003159;01;01;7
20230800003160;01;01;14
20230800003161;01;01;7
20230800003162;01;01;8
20230800003165;01;01;14
20230800003166;01;01;7
20230800003179;01;01;16
20230800003180;01;01;5
20230800003181;01;01;5
20230800003182;01;01;4
20230800003185;01;01;6
20230800003186;01;01;4
20230800003186;02;01;5
20230800003187;01;01;7
20230800003188;01;01;7
20230800003189;01;01;6
20230800003190;01;01;4
20230800003191;01;01;6
20230800003192;01;01;7
20230800003225;01;01;7
20230800003227;01;01;5
20230800003230;01;01;21
20230800003231;01;01;6
20230800003232;01;01;6
20230800003234;01;01;4
20230800003248;01;01;13
20230800003250;01;01;10
20230800003252;01;01;4
20230800003252;02;01;7
20230800003253;01;01;10
20230800003292;01;04;7
20230800003293;01;04;7
20230800003294;01;04;6
20230800003296;01;04;7
20230800003304;01;04;7
20230800003305;01;04;20
20230800003306;01;04;8
20230800003307;01;04;14
20230800003308;01;04;7
20230800003310;01;04;14
20230800003312;01;04;5
20230800003315;01;04;7
20230800003316;01;04;7
20230800003318;01;04;7
20230800003319;01;04;7
20230800003320;01;04;7
20230800003348;01;04;7
20230800003349;01;04;7
20230800003350;01;04;18
20230800003351;01;04;14
20230800003363;01;04;7
20230800003364;01;04;8
