mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
122024;2;20241200030026;2;4;15;13;6;1;1;6;2946.6239671;420.13305483
122024;2;20241200030027;2;4;15;09;6;1;1;6;1615.1774649;203.39119895
122024;2;20241200030028;2;4;15;09;4;3;1;6;4261.6654656;143.83927674
122024;2;20241200030031;2;4;14;13;5;1;1;6;2547.2638877;84.866105085
122024;2;20241200030032;2;4;03;09;1;1;3;6;406.74100393;153.28517268
122024;2;20241200030033;2;4;03;09;3;1;1;6;813.018449;103.41946243
122024;2;20241200030034;2;4;03;10;60;3;3;6;2531.212475;27.487505607
122024;2;20241200030035;2;4;08;09;1;1;1;6;480.70353638;74.900562064
122024;2;20241200030036;2;4;03;09;115;2;3;6;8828.7561204;150.73919778
122024;2;20241200030037;2;4;03;09;5;1;1;6;1179.6357496;27.880523303
122024;2;20241200030038;2;4;15;09;3;1;1;6;4074.92644;222.73584265
122024;2;20241200030039;2;4;03;09;1;3;3;6;320.34979567;41.033822435
122024;2;20241200030041;2;4;14;09;6;1;1;6;2585.1883686;112.8117231
122024;2;20241200030042;2;4;03;09;4;1;1;6;998.44184744;75.939301185
122024;2;20241200030044;2;4;15;09;3;1;1;6;2836.6148952;222.73584265
122024;2;20241200030045;2;4;09;01;30;1;3;6;3719.8115855;3.8033728522
122024;2;20241200030046;2;4;15;09;14;1;1;6;3340.5181003;18.854957458
122024;2;20241200030047;2;4;03;09;3;1;1;6;813.018449;103.41946243
122024;2;20241200030070;2;2;08;10;4;3;3;6;454.52991601;641.84990954
122024;2;20241200030071;2;2;08;08;5;3;1;6;645.4867984;343.54194757
122024;2;20241200030072;2;2;08;10;6;3;1;6;630.60174781;602.37679803
122024;2;20241200030073;2;2;12;10;4;1;1;6;1001.6119802;1594.7311274
122024;2;20241200030075;2;2;01;10;8;3;3;6;769.28180661;298.15171521
122024;2;20241200030076;2;2;12;10;11;3;3;6;1097.1524417;706.23433918
122024;2;20241200030077;2;2;11;14;4;3;1;6;671.43101094;385.58222295
122024;2;20241200030080;2;2;11;10;5;3;3;6;799.40556994;135.67953969
122024;2;20241200030108;2;2;08;10;5;3;3;6;644.94824287;641.84990954
122024;2;20241200030109;2;2;15;13;3;3;3;6;1533.3817317;1137.2064975
122024;2;20241200030111;2;2;11;10;10;3;1;6;1196.0694046;639.07266665
